NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;NBJRR1;NBJRR5;NBJRR10;NBJBROU;TX;TN;TM;UMM;INST;FFM
92032001;FONTENAY - CEN;48.788167;2.276333;159;200410;86.5;14.0;7.0;3.0;;16.8;9.0;12.9;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200411;30.4;9.0;1.0;0.0;;10.6;5.5;8.0;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200412;54.2;10.0;5.0;1.0;;4.5;1.5;2.8;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200501;64.1;12.0;5.0;1.0;;;3.2;;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200502;29.8;9.0;2.0;0.0;;5.5;0.9;3.2;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200503;48.8;12.0;4.0;0.0;;11.8;3.7;7.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200504;57.3;10.0;4.0;2.0;;16.5;7.1;11.8;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200505;41.6;6.0;5.0;1.0;;20.4;10.3;15.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200506;60.3;9.0;4.0;2.0;;26.5;14.9;20.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200507;39.6;10.0;3.0;0.0;;25.7;15.9;20.8;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200508;26.8;8.0;2.0;0.0;;24.6;12.1;18.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200509;39.9;4.0;3.0;2.0;;22.7;12.2;17.4;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200510;19.4;5.0;0.0;0.0;;19.8;9.9;14.9;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200511;33.2;12.0;1.0;0.0;;10.1;3.3;6.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200512;34.1;10.0;2.0;0.0;;6.6;1.0;3.8;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200601;36.0;6.0;2.0;1.0;;5.4;0.5;3.0;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200602;61.5;13.0;3.0;1.0;;5.4;1.2;3.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200603;75.0;14.0;7.0;0.0;;9.0;2.5;5.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200604;32.8;7.0;3.0;0.0;;15.5;6.7;11.1;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200605;64.1;15.0;4.0;2.0;;19.5;10.6;15.0;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200606;25.6;5.0;2.0;1.0;;25.2;13.4;19.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200607;49.7;7.0;3.0;2.0;;30.8;18.1;24.4;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200608;106.0;17.0;8.0;5.0;;22.7;13.5;18.1;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200609;36.0;7.0;3.0;1.0;;25.0;14.3;19.6;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200610;49.8;12.0;3.0;1.0;;18.8;11.2;15.0;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200611;53.7;10.0;2.0;2.0;;13.1;6.2;9.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200612;61.3;10.0;6.0;1.0;;8.0;2.9;5.5;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200702;89.4;15.0;8.0;2.0;;12.0;5.4;8.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200703;43.9;14.0;2.0;0.0;;12.8;4.7;8.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200704;17.5;1.0;1.0;1.0;;22.4;9.9;16.2;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200705;96.1;16.0;8.0;4.0;;21.0;11.1;16.1;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200706;56.9;10.0;6.0;2.0;;23.6;13.9;18.8;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200707;79.7;13.0;5.0;4.0;;24.4;14.0;19.2;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200708;173.0;15.0;9.0;6.0;;23.1;12.8;18.0;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200709;22.0;6.0;2.0;0.0;;21.5;10.7;16.1;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200710;38.8;4.0;2.0;2.0;;16.2;8.1;12.2;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200711;39.0;8.0;3.0;0.0;;10.2;4.1;7.1;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200712;61.7;11.0;6.0;1.0;;7.3;2.2;4.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200801;56.7;11.0;3.0;2.0;;9.5;3.9;6.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200802;35.1;7.0;2.0;2.0;;10.7;3.3;7.0;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200803;82.8;20.0;5.0;1.0;;11.3;4.1;7.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200804;60.4;13.0;4.0;1.0;;15.6;5.9;10.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200805;60.7;7.0;3.0;2.0;;22.7;12.8;17.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200806;21.1;6.0;1.0;0.0;;23.7;13.3;18.5;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200807;45.8;6.0;2.0;1.0;;26.0;14.7;20.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200808;118.3;9.0;4.0;3.0;;24.0;14.6;19.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200809;18.4;6.0;1.0;0.0;;19.9;10.9;15.4;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200810;58.3;11.0;3.0;2.0;;16.1;7.5;11.8;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200811;61.6;16.0;4.0;0.0;;10.8;4.9;7.9;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200812;27.2;8.0;0.0;0.0;;5.7;1.1;3.4;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200901;47.7;11.0;4.0;1.0;;4.8;-0.5;2.1;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200902;45.3;11.0;2.0;1.0;;8.0;1.5;4.7;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200903;36.9;9.0;2.0;1.0;;12.9;3.6;8.2;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200904;48.0;9.0;4.0;0.0;;18.0;7.9;12.9;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200905;53.3;11.0;4.0;2.0;;20.3;10.6;15.5;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200906;44.7;8.0;4.0;1.0;;23.9;12.7;18.3;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200907;49.0;9.0;4.0;1.0;;26.3;14.8;20.5;;;
92032001;FONTENAY - CEN;48.788167;2.276333;159;200908;10.4;2.0;1.0;0.0;;28.1;15.2;21.6;;;
92048001;MEUDON;48.812;2.228;160;200001;21.7;11.0;0.0;0.0;0.0;6.7;3.1;4.9;;;
92048001;MEUDON;48.812;2.228;160;200002;66.8;16.0;6.0;1.0;0.0;10.2;4.8;7.5;;;
92048001;MEUDON;48.812;2.228;160;200003;39.3;10.0;3.0;0.0;0.0;12.3;5.2;8.7;;;
92048001;MEUDON;48.812;2.228;160;200004;98.3;17.0;5.0;4.0;0.0;15.0;7.1;11.0;;;
92048001;MEUDON;48.812;2.228;160;200005;74.8;15.0;5.0;2.0;0.0;20.5;12.0;16.3;;;
92048001;MEUDON;48.812;2.228;160;200006;31.2;4.0;2.0;2.0;0.0;23.6;13.4;18.5;;;
92048001;MEUDON;48.812;2.228;160;200007;126.7;14.0;7.0;7.0;0.0;22.4;13.5;18.0;;;
92048001;MEUDON;48.812;2.228;160;200008;43.0;6.0;3.0;1.0;;;;;;;
92048001;MEUDON;48.812;2.228;160;200009;45.0;11.0;4.0;0.0;0.0;21.0;13.5;17.2;;;
92048001;MEUDON;48.812;2.228;160;200010;135.3;15.0;9.0;7.0;0.0;15.0;10.0;12.5;;;
92048001;MEUDON;48.812;2.228;160;200011;107.4;20.0;9.0;3.0;1.0;11.0;6.7;8.8;;;
92048001;MEUDON;48.812;2.228;160;200012;77.2;17.0;6.0;2.0;0.0;9.5;6.1;7.8;;;
92048001;MEUDON;48.812;2.228;160;200101;79.2;16.0;7.0;3.0;3.0;7.3;3.0;5.2;;;
92048001;MEUDON;48.812;2.228;160;200102;50.3;12.0;5.0;1.0;1.0;8.7;3.6;6.1;;;
92048001;MEUDON;48.812;2.228;160;200103;156.7;22.0;13.0;4.0;1.0;12.4;6.4;9.4;;;
92048001;MEUDON;48.812;2.228;160;200104;80.1;17.0;7.0;2.0;0.0;13.3;6.7;10.0;;;
92048001;MEUDON;48.812;2.228;160;200105;29.9;6.0;2.0;1.0;0.0;21.2;11.7;16.4;;;
92048001;MEUDON;48.812;2.228;160;200106;30.4;6.0;3.0;0.0;0.0;23.5;13.1;18.3;;;
92048001;MEUDON;48.812;2.228;160;200107;189.8;12.0;7.0;6.0;0.0;24.8;16.0;20.4;;;
92048001;MEUDON;48.812;2.228;160;200108;54.3;9.0;4.0;4.0;0.0;25.7;16.5;21.1;;;
92048001;MEUDON;48.812;2.228;160;200109;92.6;16.0;6.0;4.0;1.0;17.5;11.0;14.3;;;
92048001;MEUDON;48.812;2.228;160;200110;65.3;12.0;4.0;1.0;1.0;18.9;12.3;15.6;;;
92048001;MEUDON;48.812;2.228;160;200111;51.7;11.0;3.0;1.0;1.0;9.9;4.4;7.1;;;
92048001;MEUDON;48.812;2.228;160;200112;53.7;9.0;3.0;1.0;0.0;5.7;1.5;3.6;;;
92048001;MEUDON;48.812;2.228;160;200201;27.6;8.0;1.0;0.0;1.0;7.9;3.4;5.7;;;
92048001;MEUDON;48.812;2.228;160;200202;88.6;14.0;7.0;2.0;0.0;10.6;5.1;7.8;;;
92048001;MEUDON;48.812;2.228;160;200203;74.2;10.0;5.0;2.0;1.0;13.2;5.8;9.5;;;
92048001;MEUDON;48.812;2.228;160;200204;18.2;5.0;1.0;0.0;0.0;16.9;6.8;11.8;;;
92048001;MEUDON;48.812;2.228;160;200205;72.8;13.0;8.0;1.0;0.0;19.0;9.7;14.3;;;
92048001;MEUDON;48.812;2.228;160;200206;73.9;8.0;3.0;3.0;0.0;24.2;13.6;18.9;;;
92048001;MEUDON;48.812;2.228;160;200207;49.7;9.0;5.0;1.0;0.0;24.5;14.4;19.5;;;
92048001;MEUDON;48.812;2.228;160;200208;;;;;0.0;;;;;;
92048001;MEUDON;48.812;2.228;160;200209;18.9;5.0;1.0;0.0;0.0;20.2;11.6;15.9;;;
92048001;MEUDON;48.812;2.228;160;200210;87.1;9.0;6.0;4.0;1.0;16.2;9.3;12.8;;;
92048001;MEUDON;48.812;2.228;160;200211;121.6;16.0;9.0;6.0;0.0;11.6;7.4;9.5;;;
92048001;MEUDON;48.812;2.228;160;200212;80.1;19.0;7.0;2.0;2.0;7.1;3.8;5.3;;;
92048001;MEUDON;48.812;2.228;160;200301;49.2;14.0;3.0;0.0;1.0;4.6;0.1;2.3;;;
92048001;MEUDON;48.812;2.228;160;200302;29.7;7.0;2.0;0.0;0.0;7.0;1.4;4.2;;;
92048001;MEUDON;48.812;2.228;160;200303;23.3;2.0;1.0;1.0;0.0;15.5;6.4;10.9;;;
92048001;MEUDON;48.812;2.228;160;200304;33.3;8.0;1.0;1.0;0.0;17.7;6.8;12.3;;;
92048001;MEUDON;48.812;2.228;160;200305;72.6;12.0;3.0;3.0;0.0;20.1;10.3;15.2;;;
92048001;MEUDON;48.812;2.228;160;200306;33.0;10.0;1.0;0.0;0.0;27.4;16.7;22.1;;;
92048001;MEUDON;48.812;2.228;160;200307;40.5;9.0;4.0;2.0;0.0;25.2;15.1;19.9;;;
92048001;MEUDON;48.812;2.228;160;200308;47.7;4.0;2.0;2.0;0.0;38.8;22.5;30.7;;;
92048001;MEUDON;48.812;2.228;160;200309;19.3;3.0;1.0;1.0;0.0;22.6;12.0;17.3;;;
92048001;MEUDON;48.812;2.228;160;200310;68.7;12.0;7.0;2.0;0.0;13.1;6.6;9.8;;;
92048001;MEUDON;48.812;2.228;160;200311;63.3;12.0;2.0;2.0;3.0;11.7;6.2;9.0;;;
92048001;MEUDON;48.812;2.228;160;200312;48.6;11.0;5.0;0.0;1.0;7.6;3.5;5.6;;;
92048001;MEUDON;48.812;2.228;160;200401;111.1;17.0;11.0;4.0;1.0;7.3;3.0;5.1;;;
92048001;MEUDON;48.812;2.228;160;200402;8.0;3.0;0.0;0.0;0.0;8.8;2.9;5.9;;;
92048001;MEUDON;48.812;2.228;160;200403;39.5;7.0;4.0;0.0;0.0;11.3;3.8;7.5;;;
92048001;MEUDON;48.812;2.228;160;200404;69.5;15.0;4.0;1.0;0.0;15.9;7.3;11.6;;;
92048001;MEUDON;48.812;2.228;160;200405;38.3;8.0;3.0;1.0;0.0;19.3;8.8;14.0;;;
92048001;MEUDON;48.812;2.228;160;200406;15.6;5.0;0.0;0.0;0.0;24.2;12.9;18.5;;;
92048001;MEUDON;48.812;2.228;160;200407;;;;;;;;;;;
92048001;MEUDON;48.812;2.228;160;200408;75.5;13.0;6.0;3.0;0.0;28.3;17.6;22.9;;;
92048001;MEUDON;48.812;2.228;160;200409;32.4;6.0;2.0;1.0;0.0;22.4;13.1;17.7;;;
92048001;MEUDON;48.812;2.228;160;200410;82.9;14.0;6.0;2.0;;16.2;9.3;12.8;;;
92048001;MEUDON;48.812;2.228;160;200411;27.6;10.0;1.0;0.0;;9.9;5.4;7.7;;;
92048001;MEUDON;48.812;2.228;160;200412;42.4;10.0;3.0;1.0;;4.2;1.7;2.9;;;
92048001;MEUDON;48.812;2.228;160;200501;51.7;11.0;4.0;0.0;;7.7;3.3;5.5;;;
92048001;MEUDON;48.812;2.228;160;200502;32.7;8.0;2.0;1.0;;5.8;1.2;3.5;;;
92048001;MEUDON;48.812;2.228;160;200503;50.6;13.0;3.0;0.0;1.0;12.0;4.5;8.2;;;
92048001;MEUDON;48.812;2.228;160;200504;59.0;11.0;4.0;3.0;;16.2;7.2;11.7;;;
92048001;MEUDON;48.812;2.228;160;200505;41.3;6.0;4.0;1.0;;20.4;10.1;15.3;;;
92048001;MEUDON;48.812;2.228;160;200506;64.5;9.0;3.0;1.0;;26.2;14.5;20.3;;;
92048001;MEUDON;48.812;2.228;160;200507;45.5;11.0;3.0;2.0;;24.4;14.9;19.8;;;
92048001;MEUDON;48.812;2.228;160;200508;37.1;8.0;2.0;1.0;;25.5;13.3;19.4;;;
92048001;MEUDON;48.812;2.228;160;200509;35.1;5.0;2.0;1.0;;22.6;13.6;18.1;;;
92048001;MEUDON;48.812;2.228;160;200510;24.6;9.0;0.0;0.0;1.0;19.4;12.4;15.9;;;
92048001;MEUDON;48.812;2.228;160;200511;40.2;14.0;3.0;0.0;;9.1;3.6;6.3;;;
92048001;MEUDON;48.812;2.228;160;200512;38.8;13.0;3.0;0.0;1.0;6.2;1.4;3.8;;;
92048001;MEUDON;48.812;2.228;160;200601;31.7;7.0;2.0;1.0;;5.1;0.7;2.9;;;
92048001;MEUDON;48.812;2.228;160;200602;64.8;11.0;3.0;2.0;2.0;5.7;1.1;3.4;;;
92048001;MEUDON;48.812;2.228;160;200603;82.0;14.0;8.0;3.0;;9.4;2.9;6.1;;;
92048001;MEUDON;48.812;2.228;160;200604;56.0;7.0;4.0;2.0;;15.6;6.3;11.0;;;
92048001;MEUDON;48.812;2.228;160;200605;58.6;13.0;7.0;0.0;;19.6;10.5;15.1;;;
92048001;MEUDON;48.812;2.228;160;200606;30.7;5.0;2.0;1.0;;24.9;13.8;19.4;;;
92048001;MEUDON;48.812;2.228;160;200607;45.8;7.0;4.0;2.0;;31.1;18.3;24.7;;;
92048001;MEUDON;48.812;2.228;160;200608;;;;;;;;;;;
92048001;MEUDON;48.812;2.228;160;200609;30.0;5.0;2.0;1.0;;24.2;15.5;19.9;;;
92048001;MEUDON;48.812;2.228;160;200610;41.8;11.0;2.0;1.0;1.0;18.2;11.9;15.0;;;
92048001;MEUDON;48.812;2.228;160;200611;55.2;11.0;3.0;2.0;;12.4;6.5;9.5;;;
92048001;MEUDON;48.812;2.228;160;200612;63.5;10.0;6.0;1.0;1.0;7.8;3.4;5.6;;;
92048001;MEUDON;48.812;2.228;160;200701;40.9;13.0;2.0;0.0;;9.8;6.0;7.9;;;
92048001;MEUDON;48.812;2.228;160;200702;89.5;13.0;7.0;4.0;;11.3;5.5;8.4;;;
92048001;MEUDON;48.812;2.228;160;200703;51.4;12.0;3.0;0.0;;12.1;4.8;8.5;;;
92048001;MEUDON;48.812;2.228;160;200704;12.9;1.0;1.0;1.0;;22.2;9.7;15.9;;;
92048001;MEUDON;48.812;2.228;160;200705;106.9;15.0;11.0;3.0;;20.5;11.5;16.0;;;
92048001;MEUDON;48.812;2.228;160;200706;56.9;13.0;4.0;2.0;;23.2;14.5;18.9;;;
92048001;MEUDON;48.812;2.228;160;200707;84.4;12.0;5.0;4.0;;23.6;14.2;18.9;;;
92048001;MEUDON;48.812;2.228;160;200709;17.6;4.0;1.0;0.0;;20.9;11.2;16.0;;;
92048001;MEUDON;48.812;2.228;160;200710;53.0;4.0;3.0;2.0;2.0;16.0;8.4;12.2;;;
92048001;MEUDON;48.812;2.228;160;200711;44.4;10.0;4.0;0.0;;10.1;4.1;7.1;;;
92048001;MEUDON;48.812;2.228;160;200712;77.3;11.0;5.0;2.0;;7.1;1.6;4.4;;;
92048001;MEUDON;48.812;2.228;160;200801;61.0;11.0;3.0;2.0;1.0;9.5;4.0;6.8;;;
92048001;MEUDON;48.812;2.228;160;200802;40.2;11.0;2.0;1.0;;11.2;3.0;7.1;;;
92048001;MEUDON;48.812;2.228;160;200803;93.2;17.0;9.0;3.0;;11.1;4.3;7.7;;;
92048001;MEUDON;48.812;2.228;160;200804;71.9;15.0;6.0;1.0;;15.7;5.7;10.7;;;
92048001;MEUDON;48.812;2.228;160;200805;77.1;8.0;5.0;2.0;;22.9;12.1;17.5;;;
92048001;MEUDON;48.812;2.228;160;200806;17.8;6.0;0.0;0.0;;23.5;13.1;18.3;;;
92048001;MEUDON;48.812;2.228;160;200807;44.7;7.0;2.0;1.0;;25.5;14.4;19.9;;;
92048001;MEUDON;48.812;2.228;160;200808;;;;;;;;;;;
92048001;MEUDON;48.812;2.228;160;200809;26.6;8.0;1.0;1.0;;20.6;10.4;15.5;;;
92048001;MEUDON;48.812;2.228;160;200810;65.7;13.0;5.0;2.0;;15.7;7.7;11.7;;;
92048001;MEUDON;48.812;2.228;160;200811;63.4;15.0;5.0;0.0;2.0;9.4;4.0;6.6;;;
92048001;MEUDON;48.812;2.228;160;200812;38.1;10.0;3.0;0.0;1.0;5.6;1.0;3.3;;;
92048001;MEUDON;48.812;2.228;160;200901;49.3;10.0;4.0;1.0;3.0;6.5;1.2;3.7;;;
92048001;MEUDON;48.812;2.228;160;200902;58.8;11.0;5.0;1.0;;7.9;1.5;4.7;;;
92048001;MEUDON;48.812;2.228;160;200903;36.8;10.0;1.0;1.0;1.0;12.6;4.1;8.4;;;
92048001;MEUDON;48.812;2.228;160;200904;52.0;7.0;6.0;1.0;1.0;17.8;7.8;12.8;;;
92048001;MEUDON;48.812;2.228;160;200905;64.1;11.0;4.0;1.0;;20.0;10.4;15.2;;;
92048001;MEUDON;48.812;2.228;160;200906;79.5;9.0;6.0;4.0;;23.3;12.2;17.7;;;
92048001;MEUDON;48.812;2.228;160;200907;44.6;11.0;3.0;0.0;;25.6;14.8;20.2;;;
92048001;MEUDON;48.812;2.228;160;200908;;;;;;27.7;14.9;21.3;;;
92048001;MEUDON;48.812;2.228;160;200909;32.7;5.0;4.0;1.0;;22.5;12.5;17.5;;;
92048001;MEUDON;48.812;2.228;160;200910;51.5;9.0;4.0;1.0;2.0;17.2;8.9;13.1;;;
92048001;MEUDON;48.812;2.228;160;200911;72.3;18.0;4.0;1.0;;12.7;7.8;10.2;;;
92048001;MEUDON;48.812;2.228;160;200912;;;;;;6.5;1.4;4.0;;;
92048001;MEUDON;48.812;2.228;160;201001;39.5;6.0;3.0;2.0;2.0;3.0;-0.8;1.1;;;
92048001;MEUDON;48.812;2.228;160;201002;67.7;14.0;4.0;2.0;;7.1;1.5;4.3;;;
92048001;MEUDON;48.812;2.228;160;201003;44.1;9.0;4.0;1.0;;12.0;3.5;7.8;;;
92048001;MEUDON;48.812;2.228;160;201004;16.3;3.0;2.0;0.0;;17.8;6.7;12.2;;;
92048001;MEUDON;48.812;2.228;160;201005;51.1;8.0;2.0;1.0;;18.4;8.9;13.6;;;
92048001;MEUDON;48.812;2.228;160;201006;91.2;9.0;4.0;2.0;;24.3;13.9;19.1;;;
92048001;MEUDON;48.812;2.228;160;201007;104.7;5.0;3.0;3.0;;26.7;16.2;21.5;;;
92048001;MEUDON;48.812;2.228;160;201008;;;;;;20.0;;;;;
92048001;MEUDON;48.812;2.228;160;201009;67.4;10.0;5.0;2.0;;20.9;11.1;16.0;;;
92048001;MEUDON;48.812;2.228;160;201010;43.0;10.0;3.0;1.0;1.0;15.6;8.1;11.8;;;
92048001;MEUDON;48.812;2.228;160;201011;88.6;13.0;7.0;2.0;3.0;9.3;5.0;7.1;;;
92048001;MEUDON;48.812;2.228;160;201012;;;;;;2.4;-1.1;0.7;;;
92048001;MEUDON;48.812;2.228;160;201101;56.6;8.0;5.0;2.0;;7.1;2.7;4.9;;;
92048001;MEUDON;48.812;2.228;160;201102;37.8;7.0;3.0;1.0;5.0;9.6;4.1;6.9;;;
92048001;MEUDON;48.812;2.228;160;201103;21.1;6.0;2.0;0.0;1.0;14.3;5.0;9.6;;;
92048001;MEUDON;48.812;2.228;160;201104;13.0;2.0;1.0;0.0;;21.2;9.6;15.4;;;
92048001;MEUDON;48.812;2.228;160;201105;3.0;1.0;0.0;0.0;;23.1;10.6;16.9;;;
92048001;MEUDON;48.812;2.228;160;201106;70.0;15.0;5.0;1.0;;23.5;13.1;18.3;;;
92048001;MEUDON;48.812;2.228;160;201107;65.8;10.0;5.0;2.0;;23.0;13.0;18.0;;;
92048001;MEUDON;48.812;2.228;160;201108;89.0;11.0;5.0;4.0;;24.0;;;;;
92048001;MEUDON;48.812;2.228;160;201109;38.6;5.0;3.0;1.0;;23.8;13.4;18.6;;;
92048001;MEUDON;48.812;2.228;160;201110;24.8;7.0;1.0;1.0;;17.7;9.7;13.7;;;
92048001;MEUDON;48.812;2.228;160;201111;48.3;4.0;3.0;3.0;5.0;12.9;7.3;10.1;;;
92048001;MEUDON;48.812;2.228;160;201112;125.2;22.0;10.0;3.0;;9.5;4.3;6.9;;;
92073001;SURESNES;48.871333;2.235333;28;200001;21.1;6.0;1.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200002;51.4;16.0;2.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200003;35.0;9.0;3.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200004;99.2;18.0;5.0;3.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200005;77.9;13.0;4.0;3.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200006;29.4;4.0;2.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200007;138.9;16.0;10.0;7.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200008;56.1;8.0;3.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200009;48.7;9.0;3.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200010;125.9;12.0;9.0;5.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200011;94.7;18.0;9.0;4.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200012;77.7;16.0;5.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200101;64.0;14.0;6.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200102;44.8;12.0;3.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200103;138.8;22.0;10.0;3.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200104;67.8;15.0;6.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200105;33.2;6.0;1.0;1.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200106;41.4;6.0;3.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200107;205.6;11.0;7.0;4.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200108;43.4;8.0;4.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200109;77.1;15.0;5.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200110;63.8;12.0;5.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200111;43.1;10.0;3.0;1.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200112;42.3;7.0;3.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200201;23.2;5.0;1.0;0.0;1.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200202;83.5;13.0;5.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200203;65.7;10.0;4.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200204;8.5;3.0;0.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200205;61.8;14.0;4.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200206;66.5;6.0;3.0;3.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200207;44.1;9.0;2.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200208;41.3;10.0;1.0;1.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200209;20.6;7.0;1.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200210;61.1;11.0;4.0;3.0;1.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200211;113.8;13.0;8.0;7.0;1.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200212;67.5;16.0;4.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200301;46.6;11.0;2.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200302;27.5;7.0;2.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200303;13.4;3.0;1.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200304;33.4;8.0;1.0;1.0;1.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200305;68.1;8.0;3.0;3.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200306;65.1;8.0;5.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200307;59.8;8.0;4.0;3.0;;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200308;54.7;3.0;3.0;2.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200309;14.3;3.0;1.0;0.0;0.0;;;;;;
92073001;SURESNES;48.871333;2.235333;28;200310;65.2;11.0;5.0;1.0;3.0;;;;;;
